Corrected time (s);WE(1).Current (A);Time (s);WE(1).Potential (V);Index
3689.99999068365;3.86962890625E-05;3705.9801526433;0.7989501953125;370
3699.9999906584;3.853759765625E-05;3715.98015261805;0.79986572265625;371
3709.99999063315;3.9129638671875E-05;3725.9801525928;0.79925537109375;372
3719.9999906079;3.81072998046875E-05;3735.98015256756;0.8001708984375;373
3729.99999058266;3.790283203125E-05;3745.98015254231;0.79925537109375;374
3739.99999055741;3.82720947265625E-05;3755.98015251706;0.79925537109375;375
3749.99999053216;3.797607421875E-05;3765.98015249181;0.79925537109375;376
3759.99999050691;3.8397216796875E-05;3775.98015246657;0.79925537109375;377
3769.99999048167;3.7774658203125E-05;3785.98015244132;0.799560546875;378
3779.99999045642;3.800048828125E-05;3795.98015241607;0.8001708984375;379
3789.99999043117;3.75701904296875E-05;3805.98015239082;0.799560546875;380
3799.99999040592;3.64990234375E-05;3815.98015236558;0.799560546875;381
3809.99999038067;3.73046875E-05;3825.98015234033;0.799560546875;382
3819.99999035543;3.78875732421875E-05;3835.98015231508;0.79986572265625;383
3829.99999033018;3.7322998046875E-05;3845.98015228983;0.79986572265625;384
3839.99999030493;3.624267578125E-05;3855.98015226459;0.79925537109375;385
3849.99999027968;3.74847412109375E-05;3865.98015223934;0.79986572265625;386
3859.99999025444;3.69842529296875E-05;3875.98015221409;0.8001708984375;387
3869.99999022919;3.67279052734375E-05;3885.98015218884;0.799560546875;388
3879.99999020394;3.6505126953125E-05;3895.9801521636;0.79986572265625;389
3889.99999017869;3.6761474609375E-05;3905.98015213835;0.799560546875;390
3899.99999015345;3.6920166015625E-05;3915.9801521131;0.7989501953125;391
3909.9999901282;3.6175537109375E-05;3925.98015208785;0.79986572265625;392
3919.99999010295;3.7054443359375E-05;3935.98015206261;0.8001708984375;393
3929.9999900777;3.65447998046875E-05;3945.98015203736;0.79986572265625;394
3939.99999005246;3.60687255859375E-05;3955.98015201211;0.799560546875;395
3949.99999002721;3.63250732421875E-05;3965.98015198686;0.799560546875;396
3959.99999000196;3.5833740234375E-05;3975.98015196161;0.79925537109375;397
3969.99998997671;3.60748291015625E-05;3985.98015193637;0.79986572265625;398
3979.99998995147;3.58795166015625E-05;3995.98015191112;0.799560546875;399
3989.99998992622;3.57177734375E-05;4005.98015188587;0.799560546875;400
